county,state_full,cumulative_cases,State,county_pop,percent_cases
Barbour,Alabama,7582,AL,24706.0,0.30688901481421516
Chilton,Alabama,13073,AL,45884.0,0.2849141312875948
Choctaw,Alabama,2260,AL,12439.0,0.18168663075809952
Clay,Alabama,5223,AL,14198.0,0.3678687139033667
Cleburne,Alabama,4460,AL,15346.0,0.2906294799947869
Colbert,Alabama,21616,AL,58033.0,0.37247772818913377
Henry,Alabama,5915,AL,17655.0,0.3350325686774285
Jefferson,Alabama,240736,AL,665409.0,0.36178651025158964
Lauderdale,Alabama,30743,AL,95878.0,0.3206470723210747
Lee,Alabama,48087,AL,180773.0,0.2660076449469777
Limestone,Alabama,32491,AL,110900.0,0.29297565374211
Marengo,Alabama,6118,AL,18745.0,0.3263803680981595
Monroe,Alabama,6796,AL,19404.0,0.3502370645227788
Montgomery,Alabama,74623,AL,226361.0,0.32966367881392994
Randolph,Alabama,6593,AL,22479.0,0.2932959651230037
Shelby,Alabama,78788,AL,230115.0,0.3423853290745931
Bethel Census Area,Alaska,13345,AK,18257.0,0.7309525113655037
Bristol Bay Borough,Alaska,0,AK,865.0,0.0
Dillingham Census Area,Alaska,2270,AK,4723.0,0.48062672030489095
Fairbanks North Star Borough,Alaska,32483,AK,95356.0,0.34064977557783466
Kodiak Island Borough,Alaska,5720,AK,12720.0,0.449685534591195
Sitka City and Borough,Alaska,3399,AK,8382.0,0.40551181102362205
Yukon-Koyukuk Census Area,Alaska,1802,AK,5179.0,0.347943618459162
Apache,Arizona,37934,AZ,65432.0,0.5797469128255288
Maricopa,Arizona,1545350,AZ,4551524.0,0.33952364087281534
Benton,Arkansas,80710,AR,302863.0,0.2664901292003315
Clay,Arkansas,5291,AR,14265.0,0.37090781633368386
Columbia,Arkansas,7102,AR,22216.0,0.3196795102628736
Crawford,Arkansas,19044,AR,61075.0,0.31181334424887436
Faulkner,Arkansas,43861,AR,127665.0,0.34356323189597776
Fulton,Arkansas,3298,AR,12382.0,0.26635438539815864
Grant,Arkansas,5525,AR,18160.0,0.3042400881057269
Independence,Arkansas,13051,AR,37945.0,0.34394518381868494
Izard,Arkansas,4830,AR,14048.0,0.34382118451025057
Lincoln,Arkansas,5530,AR,12916.0,0.4281511303809229
Newton,Arkansas,2093,AR,7078.0,0.29570500141282846
Phillips,Arkansas,5920,AR,15304.0,0.3868269733403032
Polk,Arkansas,4738,AR,19337.0,0.24502249573356777
Prairie,Arkansas,2482,AR,8069.0,0.3075969760812988
Pulaski,Arkansas,129635,AR,399145.0,0.3247817209284846
Randolph,Arkansas,6681,AR,18837.0,0.3546743111960503
St. Francis,Arkansas,8603,AR,22451.0,0.38319005834929404
Searcy,Arkansas,2613,AR,7918.0,0.3300075776711291
Union,Arkansas,11612,AR,37752.0,0.3075863530408985
Amador,California,11705,CA,41412.0,0.2826475417753308
Contra Costa,California,299781,CA,1156966.0,0.2591096021836424
El Dorado,California,39610,CA,192646.0,0.2056102903771685
Kings,California,67803,CA,152981.0,0.44321190213163725
Lassen,California,11368,CA,29904.0,0.3801498127340824
Mendocino,California,21893,CA,89783.0,0.24384348930198368
Nevada,California,22826,CA,102293.0,0.2231433235900795
Plumas,California,4330,CA,19351.0,0.22376104594077825
Riverside,California,782912,CA,2473902.0,0.3164684777327477
San Benito,California,18997,CA,67579.0,0.28110803652022076
San Luis Obispo,California,75375,CA,282013.0,0.2672749128586271
Santa Barbara,California,121122,CA,443837.0,0.27289748263439056
Santa Clara,California,504864,CA,1870945.0,0.26984438345328166
Siskiyou,California,9019,CA,43660.0,0.20657352267521759
Stanislaus,California,169992,CA,551275.0,0.3083615255543966
Tuolumne,California,18082,CA,54531.0,0.33159120500265904
Ventura,California,240803,CA,832605.0,0.2892163751118478
Adams,Colorado,167894,CO,527575.0,0.31823721745723355
Alamosa,Colorado,6037,CO,16592.0,0.3638500482160077
Archuleta,Colorado,3599,CO,14003.0,0.25701635363850606
Baca,Colorado,1063,CO,3432.0,0.3097319347319347
Broomfield,Colorado,18580,CO,76121.0,0.2440850750778366
Chaffee,Colorado,5722,CO,20223.0,0.28294516144983434
Cheyenne,Colorado,393,CO,1732.0,0.22690531177829099
Conejos,Colorado,2334,CO,7579.0,0.3079561947486476
Costilla,Colorado,990,CO,3603.0,0.27477102414654453
Custer,Colorado,846,CO,5335.0,0.15857544517338332
Douglas,Colorado,101830,CO,375988.0,0.2708331116950541
Fremont,Colorado,19050,CO,49621.0,0.38391003808871244
Gilpin,Colorado,1181,CO,5891.0,0.2004753013070786
Huerfano,Colorado,1804,CO,7082.0,0.25473030217452697
Jackson,Colorado,197,CO,1302.0,0.15130568356374807
La Plata,Colorado,16053,CO,56607.0,0.2835868355503736
Logan,Colorado,8688,CO,20823.0,0.41723094654948856
Montezuma,Colorado,7790,CO,26468.0,0.2943176666162914
Montrose,Colorado,11349,CO,43811.0,0.2590445321951108
Otero,Colorado,5394,CO,18303.0,0.2947057859367317
Pueblo,Colorado,62984,CO,169544.0,0.37149058651441513
Summit,Colorado,12099,CO,30565.0,0.3958449206608866
Teller,Colorado,5960,CO,24857.0,0.23977149293961458
Washington,Colorado,1269,CO,4812.0,0.263715710723192
Weld,Colorado,107490,CO,350176.0,0.30695992872155714
Middlesex,Connecticut,39125,CT,,
New London,Connecticut,74454,CT,,
Windham,Connecticut,31630,CT,,
Baker,Florida,10740,FL,27803.0,0.3862892493615797
Bay,Florida,55587,FL,185134.0,0.30025278987112036
Duval,Florida,318572,FL,1016536.0,0.31338978649059157
Franklin,Florida,3553,FL,12498.0,0.28428548567770845
Glades,Florida,2315,FL,12454.0,0.18588405331620364
Gulf,Florida,5064,FL,15314.0,0.33067781115319317
Indian River,Florida,42923,FL,167352.0,0.2564833405038482
Lafayette,Florida,3154,FL,7786.0,0.4050860518880041
Manatee,Florida,123987,FL,429125.0,0.2889297990096126
Marion,Florida,106050,FL,396415.0,0.26752267194732793
St. Lucie,Florida,96352,FL,358704.0,0.26861144564878003
Sarasota,Florida,122150,FL,462286.0,0.2642303682136167
Taylor,Florida,8102,FL,21283.0,0.3806794154959357
Union,Florida,5117,FL,15460.0,0.33098318240620955
Baker,Georgia,657,GA,2788.0,0.23565279770444764
Ben Hill,Georgia,5004,GA,17069.0,0.2931630441150624
Bibb,Georgia,45860,GA,156197.0,0.2936035903378426
Brantley,Georgia,4691,GA,18183.0,0.25798823076500027
Brooks,Georgia,4089,GA,16253.0,0.25158432289423494
Bryan,Georgia,11297,GA,48225.0,0.23425609123898394
Bulloch,Georgia,17997,GA,83059.0,0.21667730167712107
Burke,Georgia,6339,GA,24388.0,0.2599229129079875
Chatham,Georgia,80262,GA,301107.0,0.2665564068586914
Clarke,Georgia,35565,GA,129875.0,0.2738402309913378
Clayton,Georgia,78453,GA,296564.0,0.2645398632335685
Clinch,Georgia,2465,GA,6662.0,0.3700090063044131
Colquitt,Georgia,13177,GA,45762.0,0.287946331017001
Crawford,Georgia,2243,GA,12140.0,0.18476112026359143
Dawson,Georgia,8376,GA,30138.0,0.27792156082022695
Dodge,Georgia,5967,GA,19802.0,0.30133319866680136
Echols,Georgia,1060,GA,3686.0,0.2875746066196419
Emanuel,Georgia,6801,GA,22929.0,0.2966112782938637
Glynn,Georgia,27386,GA,85079.0,0.3218890678075671
Gordon,Georgia,19833,GA,58954.0,0.3364148319028395
Greene,Georgia,4780,GA,20139.0,0.23735041461840212
Hancock,Georgia,1954,GA,8387.0,0.23297961130320735
Hart,Georgia,5643,GA,26909.0,0.2097067895499647
Henry,Georgia,72475,GA,248364.0,0.29180960203572176
Jackson,Georgia,25086,GA,83936.0,0.29887056805184903
Jeff Davis,Georgia,4362,GA,14889.0,0.2929679629256498
Lamar,Georgia,5875,GA,19467.0,0.30179277752093286
Lee,Georgia,8661,GA,33642.0,0.257446049580881
Lincoln,Georgia,1842,GA,7841.0,0.23491901543170515
Lumpkin,Georgia,9019,GA,34796.0,0.25919645936314517
Muscogee,Georgia,46410,GA,202616.0,0.22905397401982075
Pierce,Georgia,6448,GA,20168.0,0.3197143990479968
Pulaski,Georgia,2713,GA,9984.0,0.27173477564102566
Quitman,Georgia,554,GA,2249.0,0.2463317029791018
Rockdale,Georgia,23941,GA,94984.0,0.2520529773435526
Spalding,Georgia,19413,GA,68919.0,0.28167849214295043
Thomas,Georgia,13896,GA,45561.0,0.30499769539737936
Union,Georgia,6200,GA,26388.0,0.2349552827042595
Upson,Georgia,9689,GA,28086.0,0.34497614469842625
Wheeler,Georgia,1598,GA,7314.0,0.21848509707410446
Whitfield,Georgia,39442,GA,103132.0,0.3824419190939767
Hawaii,Hawaii,42182,HI,206315.0,0.20445435377941498
Kalawao,Hawaii,0,HI,82.0,0.0
Adams,Idaho,828,ID,4817.0,0.17189121860078888
Canyon,Idaho,71326,ID,251065.0,0.2840937605799295
Cassia,Idaho,5648,ID,25655.0,0.22015201715065288
Gooding,Idaho,3954,ID,15715.0,0.25160674514794784
Kootenai,Idaho,47644,ID,183578.0,0.25953000904247786
Nez Perce,Idaho,10721,ID,43004.0,0.2493023904753046
Payette,Idaho,6865,ID,26956.0,0.25467428401840037
Teton,Idaho,2946,ID,12544.0,0.23485331632653061
Valley,Idaho,3155,ID,12464.0,0.25312901155327344
Christian,Illinois,13154,IL,33436.0,0.39340830242852015
Clark,Illinois,5973,IL,15229.0,0.3922122266727953
Clay,Illinois,5982,IL,13047.0,0.4584962060243734
Cook,Illinois,1555138,IL,5109292.0,0.30437446127565226
Crawford,Illinois,7984,IL,18536.0,0.430729391454467
Douglas,Illinois,8010,IL,19755.0,0.4054669703872437
Franklin,Illinois,15645,IL,37242.0,0.42009022071854357
Hancock,Illinois,5446,IL,17244.0,0.31581999536070515
Henderson,Illinois,1588,IL,6151.0,0.2581694033490489
Jackson,Illinois,20444,IL,52617.0,0.38854362658456393
Kane,Illinois,168186,IL,514182.0,0.3270942973499656
Lake,Illinois,213259,IL,709150.0,0.3007248113939223
LaSalle,Illinois,37650,IL,108078.0,0.348359518125798
Lee,Illinois,11719,IL,33848.0,0.3462242968565351
Madison,Illinois,88581,IL,263864.0,0.33570703089470333
Morgan,Illinois,12574,IL,32209.0,0.3903877798130957
Perry,Illinois,9231,IL,20588.0,0.44836798134835826
Tazewell,Illinois,46644,IL,129911.0,0.35904580828413296
Washington,Illinois,4161,IL,13643.0,0.3049915707688925
Greene,Indiana,9257,IN,31006.0,0.2985551183641876
Hamilton,Indiana,98007,IN,364921.0,0.26857045771550553
Hancock,Indiana,25519,IN,83070.0,0.30719874804381847
Hendricks,Indiana,48409,IN,182534.0,0.26520538639376773
Henry,Indiana,16429,IN,48915.0,0.335868343044056
Howard,Indiana,30298,IN,83574.0,0.3625290162012109
Huntington,Indiana,14550,IN,36834.0,0.3950154748330347
Jefferson,Indiana,11534,IN,32946.0,0.35008802282522916
Miami,Indiana,10992,IN,35674.0,0.3081235633794921
Montgomery,Indiana,12407,IN,38273.0,0.32417108666684086
Newton,Indiana,3169,IN,13823.0,0.22925558851190045
Noble,Indiana,15915,IN,47367.0,0.3359934131357274
Ohio,Indiana,1795,IN,6114.0,0.293588485443245
Pulaski,Indiana,3594,IN,12485.0,0.2878654385262315
Union,Indiana,2366,IN,6952.0,0.3403337169159954
Washington,Indiana,7280,IN,28224.0,0.25793650793650796
Wells,Indiana,7694,IN,28335.0,0.27153696841362274
Allamakee,Iowa,3271,IA,13960.0,0.23431232091690543
Boone,Iowa,6573,IA,26609.0,0.24702168439249877
Carroll,Iowa,5704,IA,20567.0,0.27733748237467787
Clay,Iowa,4876,IA,16475.0,0.29596358118361155
Clinton,Iowa,13940,IA,46344.0,0.3007940617987226
Davis,Iowa,1832,IA,9130.0,0.20065717415115006
Emmet,Iowa,2716,IA,9176.0,0.2959895379250218
Hancock,Iowa,3298,IA,10685.0,0.30865699578848854
Harrison,Iowa,3856,IA,14658.0,0.26306453813617137
Iowa,Iowa,4356,IA,16475.0,0.2644006069802731
Kossuth,Iowa,4388,IA,14475.0,0.3031433506044905
Madison,Iowa,3727,IA,17036.0,0.21877201220943884
Palo Alto,Iowa,2428,IA,8764.0,0.27704244637151987
Pocahontas,Iowa,1953,IA,7053.0,0.27690344534240746
Taylor,Iowa,1543,IA,5858.0,0.26340047797883237
Warren,Iowa,14575,IA,54327.0,0.2682828059712482
Winneshiek,Iowa,4529,IA,19974.0,0.22674476819865824
Barton,Kansas,7779,KS,25080.0,0.31016746411483254
Cloud,Kansas,2691,KS,8946.0,0.3008048289738431
Decatur,Kansas,797,KS,2689.0,0.29639271104499815
Dickinson,Kansas,5944,KS,18430.0,0.3225176342919154
Franklin,Kansas,8301,KS,25992.0,0.3193674976915974
Hamilton,Kansas,559,KS,2430.0,0.2300411522633745
Lyon,Kansas,12113,KS,31898.0,0.3797416765941438
Marshall,Kansas,2977,KS,9982.0,0.2982368262873172
Morton,Kansas,745,KS,2599.0,0.2866487110427087
Osborne,Kansas,1045,KS,3490.0,0.2994269340974212
Ottawa,Kansas,1460,KS,5795.0,0.25194132873166525
Pawnee,Kansas,2640,KS,6179.0,0.4272536009062955
Pottawatomie,Kansas,7180,KS,26273.0,0.27328436036996157
Rice,Kansas,3130,KS,9407.0,0.332730945040927
Sedgwick,Kansas,172489,KS,525525.0,0.32822225393653964
Seward,Kansas,8534,KS,21358.0,0.39956924805693417
Smith,Kansas,849,KS,3533.0,0.24030568921596376
Sumner,Kansas,6685,KS,22473.0,0.29746807279846926
Wichita,Kansas,606,KS,2064.0,0.2936046511627907
Wilson,Kansas,3471,KS,8622.0,0.4025748086290884
Wyandotte,Kansas,55064,KS,165746.0,0.3322191787433784
Bourbon,Kentucky,7890,KY,20093.0,0.3926740655949833
Boyle,Kentucky,11572,KY,30904.0,0.3744499093968418
Breckinridge,Kentucky,6774,KY,20943.0,0.3234493625555078
Butler,Kentucky,4848,KY,12295.0,0.3943066287108581
Calloway,Kentucky,11988,KY,37685.0,0.3181106541064084
Casey,Kentucky,5472,KY,15920.0,0.3437185929648241
Clay,Kentucky,9781,KY,19913.0,0.4911866619796113
Edmonson,Kentucky,3360,KY,12269.0,0.27386095036270275
Elliott,Kentucky,3820,KY,7293.0,0.5237899355546415
Floyd,Kentucky,17249,KY,34978.0,0.49313854422780035
Fulton,Kentucky,1507,KY,6382.0,0.2361328737073018
Grant,Kentucky,10170,KY,25502.0,0.3987922515881107
Henderson,Kentucky,17904,KY,44046.0,0.4064841302274894
Henry,Kentucky,6516,KY,15771.0,0.4131634011793799
Hopkins,Kentucky,20155,KY,44812.0,0.4497679193073284
Jefferson,Kentucky,289020,KY,773399.0,0.3737010262490642
Kenton,Kentucky,54922,KY,170313.0,0.32247685144410587
Larue,Kentucky,4894,KY,15163.0,0.32275934841390225
Leslie,Kentucky,5305,KY,10093.0,0.5256118101654612
McLean,Kentucky,3403,KY,9105.0,0.37375068643602416
Madison,Kentucky,36070,KY,95187.0,0.3789383003981636
Magoffin,Kentucky,5208,KY,11357.0,0.45857180593466584
Marshall,Kentucky,10377,KY,31777.0,0.32655694370141924
Martin,Kentucky,4306,KY,11095.0,0.38810274898602976
Muhlenberg,Kentucky,13549,KY,30455.0,0.44488589722541455
Nelson,Kentucky,19596,KY,47392.0,0.41348750844024307
Nicholas,Kentucky,2762,KY,7805.0,0.3538757206918642
Ohio,Kentucky,9052,KY,23527.0,0.38474943681727375
Owsley,Kentucky,2116,KY,3929.0,0.5385594298803766
Scott,Kentucky,23117,KY,59099.0,0.39115721078190835
Shelby,Kentucky,17265,KY,48886.0,0.35316859632614656
Trigg,Kentucky,5234,KY,14332.0,0.3651967624895339
Trimble,Kentucky,2799,KY,8539.0,0.3277901393605809
Union,Kentucky,5620,KY,12961.0,0.43360851786127613
Washington,Kentucky,5193,KY,12061.0,0.43056131332393666
Avoyelles Parish,Louisiana,14668,LA,38751.0,0.37851926401899305
Evangeline Parish,Louisiana,10510,LA,31986.0,0.32858125429875573
Grant Parish,Louisiana,7642,LA,22000.0,0.3473636363636364
Iberville Parish,Louisiana,12029,LA,29506.0,0.40767979394021553
Jackson Parish,Louisiana,5688,LA,14839.0,0.3833142395040097
Jefferson Davis Parish,Louisiana,8340,LA,32026.0,0.2604134141010429
LaSalle Parish,Louisiana,5129,LA,14729.0,0.34822459094303754
Livingston Parish,Louisiana,47869,LA,148425.0,0.3225130537308405
Madison Parish,Louisiana,3978,LA,9478.0,0.4197087993247521
Pointe Coupee Parish,Louisiana,8205,LA,20151.0,0.4071758225398243
Red River Parish,Louisiana,2598,LA,7420.0,0.35013477088948786
Sabine Parish,Louisiana,8288,LA,21985.0,0.3769843074823743
St. Charles Parish,Louisiana,17446,LA,50998.0,0.3420918467390878
St. Landry Parish,Louisiana,28566,LA,81773.0,0.34933290939552175
Tensas Parish,Louisiana,1355,LA,3846.0,0.35231409256370255
Vermilion Parish,Louisiana,19730,LA,56952.0,0.3464320831577469
Vernon Parish,Louisiana,11920,LA,47247.0,0.25229115076089487
West Baton Rouge Parish,Louisiana,9835,LA,28034.0,0.35082399942926445
West Carroll Parish,Louisiana,4915,LA,9475.0,0.5187335092348285
West Feliciana Parish,Louisiana,3408,LA,15381.0,0.22157206943631755
Androscoggin,Maine,28838,ME,113023.0,0.25515160631022005
Franklin,Maine,7439,ME,30474.0,0.24410973288705126
Kennebec,Maine,30609,ME,125540.0,0.24381870320216664
Lincoln,Maine,7059,ME,36215.0,0.19491923236228081
Washington,Maine,5857,ME,31437.0,0.1863091261888857
York,Maine,52796,ME,216732.0,0.24360039126663344
Allegany,Maryland,21956,MD,67267.0,0.32640076114588135
Charles,Maryland,39099,MD,170102.0,0.229856203924704
Kent,Maryland,3989,MD,19320.0,0.20646997929606625
Montgomery,Maryland,249131,MD,1052521.0,0.2366993152630684
Queen Anne's,Maryland,8930,MD,51711.0,0.17269053006130225
Hampshire,Massachusetts,40038,MA,162588.0,0.2462543361133663
Allegan,Michigan,32501,MI,121210.0,0.26813794241399225
Benzie,Michigan,4194,MI,18297.0,0.2292179045745204
Berrien,Michigan,42647,MI,152900.0,0.2789208633093525
Charlevoix,Michigan,5957,MI,26293.0,0.22656220286768342
Houghton,Michigan,9752,MI,37035.0,0.2633184825165384
Huron,Michigan,9897,MI,31248.0,0.3167242703533026
Ionia,Michigan,20222,MI,66809.0,0.30268377015072817
Isabella,Michigan,18240,MI,64447.0,0.2830232594224712
Kalkaska,Michigan,4563,MI,18182.0,0.25096249037509627
Lake,Michigan,2509,MI,12594.0,0.199221851675401
Lenawee,Michigan,31396,MI,98567.0,0.31852445544654906
Luce,Michigan,1683,MI,5330.0,0.3157598499061914
Mecosta,Michigan,10418,MI,40720.0,0.25584479371316304
Midland,Michigan,23780,MI,83674.0,0.28419819776752636
Muskegon,Michigan,49303,MI,176565.0,0.27923427632883074
Oakland,Michigan,390861,MI,1269431.0,0.30790251695444654
Oceana,Michigan,7870,MI,26973.0,0.2917732547362177
Ontonagon,Michigan,1381,MI,5863.0,0.23554494286201602
Roscommon,Michigan,5687,MI,23708.0,0.2398768348236882
Schoolcraft,Michigan,2263,MI,8188.0,0.2763800683927699
Washtenaw,Michigan,111521,MI,366376.0,0.30438947966023977
Big Stone,Minnesota,1796,MN,5144.0,0.34914463452566097
Chisago,Minnesota,17425,MN,57988.0,0.30049320549079117
Clay,Minnesota,24067,MN,65929.0,0.36504421423046
Freeborn,Minnesota,10642,MN,30718.0,0.34644182563969006
Kandiyohi,Minnesota,16071,MN,43839.0,0.3665913912269897
Koochiching,Minnesota,3753,MN,11844.0,0.3168693009118541
Lake,Minnesota,2700,MN,10939.0,0.2468232928055581
Lincoln,Minnesota,1535,MN,5580.0,0.27508960573476704
McLeod,Minnesota,13186,MN,36714.0,0.3591545459497739
Mower,Minnesota,13974,MN,40140.0,0.34813153961136023
Olmsted,Minnesota,53630,MN,164020.0,0.32697232044872576
Pipestone,Minnesota,2444,MN,9355.0,0.2612506680919294
Polk,Minnesota,10854,MN,30731.0,0.3531938433503628
Pope,Minnesota,4034,MN,11431.0,0.35290000874814104
Red Lake,Minnesota,1085,MN,3874.0,0.28007227671657203
Renville,Minnesota,4600,MN,14525.0,0.31669535283993117
Rice,Minnesota,20855,MN,67693.0,0.3080820764333092
Rock,Minnesota,2818,MN,9537.0,0.29548075914857924
Scott,Minnesota,48373,MN,154520.0,0.3130533264302356
Stearns,Minnesota,62251,MN,160405.0,0.3880864062840934
Traverse,Minnesota,1063,MN,3275.0,0.3245801526717557
Wright,Minnesota,43182,MN,148003.0,0.29176435612791635
Yellow Medicine,Minnesota,3194,MN,9486.0,0.3367067257010331
Adams,Mississippi,8703,MS,28408.0,0.3063573641227823
Bolivar,Mississippi,11810,MS,29370.0,0.4021109976166156
Carroll,Mississippi,3101,MS,9731.0,0.3186722844517521
Choctaw,Mississippi,2932,MS,8037.0,0.3648127410725395
Clay,Mississippi,6279,MS,18380.0,0.34162132752992386
Coahoma,Mississippi,8302,MS,20197.0,0.41105114620983313
George,Mississippi,8828,MS,25206.0,0.3502340712528763
Humphreys,Mississippi,2440,MS,7333.0,0.3327423973816992
Lafayette,Mississippi,19058,MS,57615.0,0.33078191443200555
Leake,Mississippi,7755,MS,21135.0,0.36692689850958127
Lee,Mississippi,34499,MS,82959.0,0.4158560252654926
Panola,Mississippi,12540,MS,32661.0,0.38394415357766143
Prentiss,Mississippi,10393,MS,24792.0,0.4192078089706357
Scott,Mississippi,7956,MS,27707.0,0.2871476522178511
Simpson,Mississippi,8750,MS,25587.0,0.3419705319107359
Smith,Mississippi,5104,MS,14092.0,0.3621913142208345
Tallahatchie,Mississippi,3912,MS,12035.0,0.3250519318653926
Tippah,Mississippi,9010,MS,21431.0,0.42041901917782654
Tunica,Mississippi,3078,MS,9458.0,0.325438781983506
Washington,Mississippi,13169,MS,42514.0,0.3097567859999059
Wayne,Mississippi,7031,MS,19681.0,0.3572481073116203
Winston,Mississippi,6825,MS,17543.0,0.3890440631590948
Adair,Missouri,6782,MO,25165.0,0.26950129147625673
Bates,Missouri,4494,MO,16177.0,0.2778018173950671
Buchanan,Missouri,30038,MO,82911.0,0.3622920963442728
Callaway,Missouri,14558,MO,44762.0,0.3252312229122917
Carroll,Missouri,2715,MO,8423.0,0.3223317107918794
Clark,Missouri,1937,MO,6723.0,0.2881154246616094
Crawford,Missouri,6653,MO,22659.0,0.2936140165055828
Dallas,Missouri,4750,MO,17626.0,0.269488255985476
Greene,Missouri,86284,MO,303293.0,0.2844905751204281
Grundy,Missouri,3176,MO,9838.0,0.32282984346411875
Hickory,Missouri,2446,MO,8630.0,0.2834298957126304
Howard,Missouri,2987,MO,10168.0,0.29376475216365067
Iron,Missouri,2715,MO,9414.0,0.28840025493945187
Jasper,Missouri,41365,MO,124075.0,0.33338706427563974
Lewis,Missouri,3452,MO,9891.0,0.3490041451824891
Madison,Missouri,4353,MO,12753.0,0.34133145142319454
Mercer,Missouri,912,MO,3437.0,0.26534768693628163
Morgan,Missouri,4986,MO,21785.0,0.2288730778058297
New Madrid,Missouri,6163,MO,15695.0,0.39267282574068174
Polk,Missouri,10045,MO,32693.0,0.3072523170097574
Scotland,Missouri,846,MO,4643.0,0.182209778160672
Sullivan,Missouri,2057,MO,5840.0,0.3522260273972603
Texas,Missouri,5730,MO,25336.0,0.2261604041679823
Washington,Missouri,7133,MO,23441.0,0.3042958918134892
Wayne,Missouri,2997,MO,10792.0,0.2777057079318013
Worth,Missouri,563,MO,1955.0,0.2879795396419437
Blaine,Montana,2658,MT,6936.0,0.38321799307958476
Custer,Montana,3553,MT,12032.0,0.2952958776595745
Daniels,Montana,492,MT,1628.0,0.3022113022113022
Gallatin,Montana,42060,MT,124857.0,0.3368653739878421
Madison,Montana,2440,MT,9265.0,0.2633567188343227
Mineral,Montana,1394,MT,5058.0,0.27560300514037167
Missoula,Montana,34432,MT,121041.0,0.2844655943027569
Park,Montana,5211,MT,17790.0,0.29291736930860035
Petroleum,Montana,46,MT,524.0,0.08778625954198473
Richland,Montana,3037,MT,11237.0,0.2702678650885468
Sanders,Montana,2470,MT,13442.0,0.18375241779497098
Stillwater,Montana,1748,MT,9177.0,0.19047619047619047
Valley,Montana,2200,MT,7513.0,0.29282576866764276
Arthur,Nebraska,35,NE,433.0,0.08083140877598152
Blaine,Nebraska,77,NE,453.0,0.16997792494481237
Burt,Nebraska,1592,NE,6755.0,0.23567727609178388
Cass,Nebraska,7399,NE,27122.0,0.2728043654597744
Cedar,Nebraska,1799,NE,8371.0,0.21490861306892844
Chase,Nebraska,896,NE,3772.0,0.23753976670201485
Colfax,Nebraska,2990,NE,10444.0,0.2862887782458828
Cuming,Nebraska,2070,NE,8929.0,0.23182887221413373
Dawes,Nebraska,1538,NE,8241.0,0.18662783642761802
Dawson,Nebraska,6087,NE,23884.0,0.25485680790487353
Dixon,Nebraska,1422,NE,5464.0,0.26024890190336747
Dodge,Nebraska,12324,NE,36997.0,0.3331080898451226
Gage,Nebraska,4719,NE,21583.0,0.2186443033869249
Gosper,Nebraska,456,NE,1808.0,0.252212389380531
Greeley,Nebraska,479,NE,2227.0,0.21508756174225416
Hall,Nebraska,20052,NE,62097.0,0.32291415044205035
Madison,Nebraska,11739,NE,35368.0,0.3319102013119204
Otoe,Nebraska,3954,NE,16198.0,0.24410421039634522
Polk,Nebraska,1398,NE,5166.0,0.2706155632984901
Red Willow,Nebraska,2729,NE,10573.0,0.2581102809041899
Richardson,Nebraska,2344,NE,7705.0,0.30421804023361454
Scotts Bluff,Nebraska,11788,NE,35603.0,0.33109569418307444
Thayer,Nebraska,1323,NE,4885.0,0.2708290685772774
Wayne,Nebraska,2186,NE,9871.0,0.2214567926248607
Webster,Nebraska,890,NE,3336.0,0.2667865707434053
Wheeler,Nebraska,141,NE,785.0,0.17961783439490445
Clark,Nevada,677282,NV,2322985.0,0.2915567685542524
Humboldt,Nevada,2831,NV,17272.0,0.16390690134321445
Mineral,Nevada,1522,NV,4525.0,0.336353591160221
Belknap,New Hampshire,17706,NH,64781.0,0.2733208811225514
Rockingham,New Hampshire,85524,NH,319424.0,0.26774443999198555
Cumberland,New Jersey,53193,NJ,151356.0,0.35144295568064693
Essex,New Jersey,293825,NJ,849477.0,0.345889294236336
Mercer,New Jersey,113836,NJ,380688.0,0.2990270247551801
Middlesex,New Jersey,278987,NJ,861418.0,0.3238694803219807
Passaic,New Jersey,194951,NJ,513936.0,0.37932933283521686
Sussex,New Jersey,45873,NJ,146084.0,0.314017962268284
Union,New Jersey,197891,NJ,569815.0,0.3472899098830322
Catron,New Mexico,534,NM,3827.0,0.13953488372093023
Grant,New Mexico,10039,NM,27686.0,0.3626020371306798
Guadalupe,New Mexico,1383,NM,4310.0,0.3208816705336427
Los Alamos,New Mexico,4600,NM,19187.0,0.23974566112471987
Mora,New Mexico,1000,NM,4169.0,0.23986567522187574
Quay,New Mexico,2615,NM,8546.0,0.30599110695062015
Roosevelt,New Mexico,6285,NM,18934.0,0.33194253723460443
Sandoval,New Mexico,45848,NM,153501.0,0.2986820932762653
Sierra,New Mexico,2512,NM,11436.0,0.21965722280517663
Albany,New York,80046,NY,315811.0,0.2534617223592592
Broome,New York,59914,NY,197117.0,0.3039514603002278
Cattaraugus,New York,19597,NY,76439.0,0.25637436387184553
Clinton,New York,23249,NY,78753.0,0.2952141505720417
Columbia,New York,14180,NY,61286.0,0.23137421270763306
Dutchess,New York,86021,NY,297545.0,0.28910248869918836
Erie,New York,273576,NY,950312.0,0.2878801909267693
Franklin,New York,12422,NY,46373.0,0.2678713906799215
Fulton,New York,16881,NY,52669.0,0.32051111659610015
Herkimer,New York,17741,NY,59822.0,0.2965631373073451
